date,open,high,low,close,volume,amount,turnover,code,name,pct_chg
2020-05-28,58.4485966,59.34545388,57.4803984,58.58108688,8630023,494679180.33,0.7559,002594,比亚迪,0.3141361256544517
2020-05-29,58.21419072,59.13143112,57.89825236,58.50974596,6803639,390882856.88,0.596,002594,比亚迪,-0.12178148921364595
2020-06-01,58.856259,60.83342164,58.54032064,60.46652548,16106781,949983296.78,1.4109,002594,比亚迪,3.3443650931893387
2020-06-02,60.71112292,63.37112008,60.00790528,62.168516,20479610,1235513478.85,1.7939,002594,比亚迪,2.8147648744311304
2020-06-03,61.95449324,62.2194738,60.61939888,61.07801908,14635695,882603748.28,1.282,002594,比亚迪,-1.7540983606557425
2020-06-04,61.63855488,62.3723472,60.85380476,61.26146716,10574332,637797409.73,0.9263,002594,比亚迪,0.3003504088102904
2020-06-05,62.168516,64.49219168,61.48568148,64.4106592,26545122,1643855456.31,2.3252,002594,比亚迪,5.140575611379128
2020-06-08,64.206828,65.05272748,63.6462922,63.99280524,17244111,1087013121.78,1.5105,002594,比亚迪,-0.6487341772151822
2020-06-09,64.206828,65.64383796,62.87173364,63.16728888,20443053,1285542235.23,1.7907,002594,比亚迪,-1.290014333492595
2020-06-10,63.45265256,63.61571752,61.84238608,62.2194738,18619403,1140629413.21,1.631,002594,比亚迪,-1.5004840271055198
2020-06-11,63.05518172,65.4298152,62.68828556,64.04376304,28023252,1764678741.02,2.4547,002594,比亚迪,2.9320229320229263
2020-06-12,62.5761784,63.11633108,61.79142828,62.65771088,17549710,1075893063.65,1.5373,002594,比亚迪,-2.1642266072565253
2020-06-15,63.69725,65.10368528,62.423305,63.69725,19574028,1225432620.41,1.7146,002594,比亚迪,1.6590761223161943
2020-06-16,65.0221528,65.69479576,64.33931828,65.3278996,21411572,1367780377.4,1.8755,002594,比亚迪,2.5600000000000067
2020-06-17,65.225984,65.33809116,63.55456816,65.33809116,14437818,912074334.76,1.2647,002594,比亚迪,0.015600624024969534
2020-06-18,65.0221528,68.03885456,64.14567864,68.01847144,27903336,1829902632.39,2.4442,002594,比亚迪,4.102324130400858
2020-06-19,67.96751364,69.99563408,67.5700428,68.27326044,22061887,1487253014.87,1.9325,002594,比亚迪,0.37458795325142624
2020-06-22,67.8757896,70.09754968,67.55985124,69.302608,19625480,1325805162.26,1.7191,002594,比亚迪,1.5076877145842715
2020-06-23,68.86437092,73.47095604,68.283452,72.39065068,26037491,1812606801.84,2.2807,002594,比亚迪,4.455882352941165
2020-06-24,72.4619916,74.45953736,72.11547856,73.0734852,19668098,1414432114.05,1.7228,002594,比亚迪,0.9432634098268444
2020-06-29,72.869654,73.81746908,71.6466668,71.9524136,17337630,1233307830.75,1.5187,002594,比亚迪,-1.5341701534170027
2020-06-30,72.77792996,74.2455146,72.22758572,73.1754008,16983101,1223207515.8,1.4876,002594,比亚迪,1.6997167138810276
2020-07-01,74.61241076,76.8953202,72.39065068,73.85823532,23509322,1726221255.52,2.0593,002594,比亚迪,0.9331476323119814
2020-07-02,74.02130028,76.03922916,73.1754008,73.52191384,21407418,1559734669.13,1.8752,002594,比亚迪,-0.4553608389678665
2020-07-03,74.7041348,80.8700286,74.63279388,80.8700286,45538812,3497719615.7,3.9889,002594,比亚迪,9.994455225949551
2020-07-06,80.84964548,83.15293804,78.89286596,82.4497204,46122416,3661516239.9,4.0401,002594,比亚迪,1.953371140516702
2020-07-07,86.38366256,90.195306,84.589948,84.589948,46670587,3978641289.79,4.0881,002594,比亚迪,2.595797280593337
2020-07-08,83.50964264,85.89446768,83.42811016,84.335159,31915588,2647763129.46,2.7956,002594,比亚迪,-0.3012048192771122
2020-07-09,84.335159,87.9531628,83.02044776,86.07791576,32797352,2764110590.9,2.8729,002594,比亚迪,2.066465256797567
2020-07-10,86.08810732,94.12924816,84.6409058,90.704884,39602931,3495161210.76,3.469,002594,比亚迪,5.375325597916181
2020-07-13,94.3738456,99.7753724,94.05790724,99.7753724,57987128,5536512876.44,5.0793,002594,比亚迪,9.999999999999986
2020-07-14,99.7753724,99.78556396,92.31515048,98.3995118,53638869,5075817585.67,4.6985,002594,比亚迪,-1.3789581205311485
2020-07-15,98.858132,99.15368724,94.46556964,96.310242,38869586,3699030985.02,3.4048,002594,比亚迪,-2.1232522009321575
2020-07-16,96.2083264,97.329398,86.6792178,86.6792178,56046663,4984540817.65,4.9094,002594,比亚迪,-9.999999999999998
2020-07-17,84.61033112,86.99515616,81.60382092,83.15293804,43096874,3549101616.6,3.775,002594,比亚迪,-4.0681951793063
2020-07-20,85.3033572,91.0106308,83.17332116,88.83982852,43173031,3684539642.17,3.7817,002594,比亚迪,6.839073415859787
2020-07-21,91.6221244,93.07951748,89.35959808,89.77745204,31722234,2834375732.08,2.7787,002594,比亚迪,1.055408970976246
2020-07-22,87.647416,91.19407888,87.137838,88.86021164,26954483,2367987141.1,2.3611,002594,比亚迪,-1.0216823703031008
2020-07-23,87.70856536,90.704884,87.21937048,90.69469244,32728656,2869841089.13,2.8668,002594,比亚迪,2.0644569331345286
2020-07-24,89.46151368,89.82840984,84.08037,84.589948,38817374,3298033865.21,3.4002,002594,比亚迪,-6.731093381278786
2020-07-27,85.099526,86.8320912,83.8765388,85.11990912,20882846,1753284470.45,1.8292,002594,比亚迪,0.6265060240963738
2020-07-28,87.62703288,88.32005896,84.589948,85.51737996,21644067,1829407614.81,1.8959,002594,比亚迪,0.4669540229885083
2020-07-29,84.90588636,89.17615,84.10075312,88.59523108,28797550,2464892396.71,2.5225,002594,比亚迪,3.599094267667735
2020-07-30,88.68695512,89.30864028,85.9148508,86.62826,22449269,1917850499.35,1.9664,002594,比亚迪,-2.220177154031988
2020-07-31,86.58749376,88.32005896,85.05875976,87.02573084,25812289,2201963263.8,2.261,002594,比亚迪,0.45882352941175597
2020-08-03,87.04611396,88.156994,86.0167664,87.82067252,28030360,2394349093.02,2.4553,002594,比亚迪,0.9134559081859894
2020-08-04,88.6156142,92.743196,88.54427328,90.704884,38395587,3414415346.4,3.3632,002594,比亚迪,3.2842056400139263
2020-08-05,90.704884,90.704884,88.23852648,89.8386014,19022684,1667411299.23,1.6663,002594,比亚迪,-0.9550561797752821
2020-08-06,90.51124436,91.3163776,88.666572,90.42971188,20533266,1815887526.94,1.7986,002594,比亚迪,0.6579693703913758
2020-08-07,89.2780656,90.46028656,85.41546436,87.01553928,24597416,2120266841.32,2.1546,002594,比亚迪,-3.7754987039332777
2020-08-10,85.39508124,85.9658086,81.53248,83.55040888,33653884,2752165156.49,2.9479,002594,比亚迪,-3.98219723588662
2020-08-11,83.4688764,84.7937792,82.5006782,82.551636,19417260,1596334584.38,1.7008,002594,比亚迪,-1.1954135154915835
2020-08-12,82.73508408,83.55040888,79.9527882,83.55040888,22097173,1768144489.04,1.9356,002594,比亚迪,1.2098765432098757
2020-08-13,85.099526,85.4052728,83.2140874,83.3669608,13582779,1119875379.09,1.1898,002594,比亚迪,-0.21956574774335547
2020-08-14,83.6727076,84.17209404,81.53248,83.49945108,12062031,981262741.92,1.0566,002594,比亚迪,0.15892420537897411
2020-08-17,83.7746232,84.82435388,82.88795748,84.50841552,15103194,1246372799.71,1.323,002594,比亚迪,1.2083485902599778
2020-08-18,85.68129494,86.19124194,83.4273292,83.81488892,16155250,1335564954.34,1.4151,002594,比亚迪,-0.8206598073488558
2020-08-19,83.0193716,83.26414616,81.10197088,81.2345571,18735826,1504274090.25,1.6412,002594,比亚迪,-3.0786079338038452
2020-08-20,81.22435816,81.59152,79.6537214,80.1126737,12272430,967851099.16,1.075,002594,比亚迪,-1.381042059008164
2020-08-21,81.59152,82.24425216,80.4696366,81.16316452,11190548,893244022.57,0.9802,002594,比亚迪,1.3112667091024655
2020-08-24,81.4895306,83.91687832,81.27535286,83.06016736,17128061,1384872483.52,1.5003,002594,比亚迪,2.337270671022873
2020-08-25,82.611414,84.52881472,82.101467,82.85618856,14510634,1182125999.34,1.271,002594,比亚迪,-0.24557956777994105
2020-08-26,83.631308,87.00715714,83.30494192,85.07955748,32047153,2691953337.86,2.8071,002594,比亚迪,2.683407188577047
2020-08-27,88.220831,89.2917197,86.3850218,87.11934548,25203489,2168640349.35,2.2077,002594,比亚迪,2.3975065931431283
2020-08-28,86.69099,87.77207764,84.67159988,87.08874866,18647043,1572760241.0,1.6334,002594,比亚迪,-0.035120580660286116
2020-08-31,88.75117588,89.97504868,86.56860272,86.69099,21534690,1864842718.15,1.8797,002594,比亚迪,-0.4567279540929836
2020-09-01,88.72057906,95.360089,88.02705114,95.360089,39461265,3573272701.83,3.4444,002594,比亚迪,10.000000000000009
2020-09-02,97.78743672,97.909824,93.45288722,96.1760042,39704708,3719378787.68,3.4656,002594,比亚迪,0.8556149732620311
2020-09-03,94.72775472,97.05311304,93.9832321,94.43198546,22779495,2129704437.98,1.9883,002594,比亚迪,-1.8133616118769735
2020-09-04,90.5665872,92.39219746,89.77106988,91.79046,22202132,1979126649.32,1.9379,002594,比亚迪,-2.797278323793073
2020-09-07,91.26011512,99.439665,91.1785236,96.62475756,40998653,3862436332.89,3.5786,002594,比亚迪,5.266666666666686
2020-09-08,97.78743672,97.78743672,92.5043858,92.810354,27908409,2590896624.18,2.436,002594,比亚迪,-3.947646189571463
2020-09-09,89.76087094,90.4645978,86.5380059,87.70068506,26329156,2281813618.48,2.2981,002594,比亚迪,-5.505494505494513
2020-09-10,89.58748896,91.96384198,88.6287886,88.82256846,21706271,1923920285.13,1.8946,002594,比亚迪,1.2792185137806777
2020-09-11,89.5976879,93.0143328,88.95515468,93.0143328,20576370,1843068555.01,1.796,002594,比亚迪,4.7192559421288305
2020-09-14,93.1163222,96.379983,93.1163222,94.340195,22383909,2078549015.7,1.9538,002594,比亚迪,1.4254385964912242
2020-09-15,95.88023494,103.7742145,95.360089,103.3152622,57922128,5761285366.1,5.0558,002594,比亚迪,9.513513513513526
2020-09-16,102.27497032,110.01596578,100.969506,107.4968276,49378934,5154280712.88,4.3101,002594,比亚迪,4.0473840078973256
2020-09-17,107.60901594,118.24651036,107.2418541,118.24651036,60235110,6707262639.45,5.2576,002594,比亚迪,10.000000000000009
2020-09-18,116.25771706,117.797757,113.718181,117.797757,47375377,5363840116.27,4.1352,002594,比亚迪,-0.3795066413662229
2020-09-21,118.307704,121.69375208,106.41573996,107.87418838,58877087,6535043671.29,5.1391,002594,比亚迪,-8.424242424242422
2020-09-22,108.618711,112.8512711,106.07917494,108.89408238,46288194,4971987390.62,4.0403,002594,比亚迪,0.9454476694714886
2020-09-23,111.168446,113.21843294,108.4147322,112.5962976,38140914,4146613365.78,3.3291,002594,比亚迪,3.399831413318344
2020-09-24,110.02616472,112.21893682,108.11896294,108.5167216,26612570,2864183119.86,2.3229,002594,比亚迪,-3.6231884057971064
2020-09-25,110.3525308,111.97416226,105.8649972,107.18066046,32436317,3457966850.3,2.8312,002594,比亚迪,-1.2312030075187996
2020-09-28,108.30254386,110.2505414,107.7518011,108.5167216,21188287,2260356210.66,1.8494,002594,比亚迪,1.2465505756970252
2020-09-29,110.75028946,111.68859194,106.3239495,110.03636366,27004576,2884125029.18,2.3571,002594,比亚迪,1.4003759398496296
2020-09-30,110.74009052,120.58206762,109.2306474,118.55247856,44420102,5073415251.24,3.8772,002594,比亚迪,7.73936416720733
2020-10-09,125.5489514,128.64942916,121.5713648,122.7442429,55967807,6870685597.39,4.8852,002594,比亚迪,3.5357880247763207
2020-10-12,126.2628772,131.59692282,122.8462323,131.056379,52808892,6521180717.42,4.6094,002594,比亚迪,6.77191524719567
2020-10-13,130.546432,134.50362072,127.48675,131.86209526,46052746,5958597982.73,4.0197,002594,比亚迪,0.6147859922178922
2020-10-14,131.7193101,134.95237408,130.6484214,133.096167,31047158,4041272251.36,2.71,002594,比亚迪,0.935880578544368
2020-10-15,137.2777324,140.47000062,133.94267902,134.1670557,40289307,5425288384.91,3.5167,002594,比亚迪,0.8045977011494232
2020-10-16,135.19714864,136.5128119,127.48675,130.3424532,41353551,5301212698.31,3.6096,002594,比亚迪,-2.850627137970352
2020-10-19,130.546432,132.39244014,128.8126122,130.62802352,22200611,2832538854.15,1.9378,002594,比亚迪,0.21909233176840015
2020-10-20,128.69022492,143.12172502,128.69022492,142.78516,54167901,7240427470.28,4.7281,002594,比亚迪,9.30668332292317
2020-10-21,140.73517306,142.4791918,136.83917798,140.235425,38056707,5212917457.7,3.3218,002594,比亚迪,-1.7857142857142794
2020-10-22,139.96005362,147.88463,134.69740058,146.65055826,43438939,6061013977.18,3.7916,002594,比亚迪,4.574545454545453
2020-10-23,144.84534588,148.68014732,139.215531,141.42870098,40099412,5645291379.98,3.5001,002594,比亚迪,-3.5607483135127627
2020-10-26,139.215531,145.6918579,135.7478914,142.74436424,30979604,4319369738.83,2.7041,002594,比亚迪,0.930266099372612
2020-10-27,140.15383348,144.315001,138.53220202,143.07073032,29654540,4122784516.56,2.5884,002594,比亚迪,0.2286367533580913
2020-10-28,142.28541194,156.53333112,141.78566388,154.6159304,51797365,7669731453.65,4.5212,002594,比亚迪,8.069575135443397
2020-10-29,150.85252154,170.07752344,150.85252154,161.53081172,63470495,10022998772.13,5.54,002594,比亚迪,4.47229551451187
2020-10-30,163.18304,173.6879482,157.2676548,162.98926014,67329183,10882457196.12,5.8769,002594,比亚迪,0.9028917792650581
2020-11-02,164.11114354,172.1071125,163.692987,171.32179412,52491093,8660252633.64,4.5817,002594,比亚迪,5.112320881046228
2020-11-03,175.421768,175.8807203,162.75468452,167.34420752,66161664,10960743413.7,5.7749,002594,比亚迪,-2.3217049648767696
2020-11-04,170.322298,173.71854502,166.242722,171.37278882,46094823,7689440146.7,4.0234,002594,比亚迪,2.4073622623110857
2020-11-05,178.48145,188.50700802,174.401874,188.50700802,67409211,11951954710.65,5.8838,002594,比亚迪,9.998214604534894
2020-11-06,193.269913,202.8059219,183.46873166,194.22861336,80766685,15261972051.2,7.0497,002594,比亚迪,3.03522155494238
2020-11-09,195.4116904,197.52287098,187.78288328,194.7487593,52501612,9934097169.98,4.5826,002594,比亚迪,0.26780088216760145
2020-11-10,190.57739284,190.59779072,180.39885072,186.21224652,63534950,11543486452.89,5.5457,002594,比亚迪,-4.383346425765899
2020-11-11,180.4192486,185.50851966,167.58898208,167.6195789,80567515,13840949837.0,7.0324,002594,比亚迪,-9.984664256764164
2020-11-12,171.342192,176.7476302,169.07802732,172.69865102,58663961,9953360351.72,5.1205,002594,比亚迪,3.0301186492242227
2020-11-13,183.58092,185.64110588,176.73743126,179.3993546,60919392,10790305828.02,5.3174,002594,比亚迪,3.8799976377487777
2020-11-16,174.43247082,174.911821,166.752669,173.40237788,54256539,9094656059.22,4.7358,002594,比亚迪,-3.342808413871534
2020-11-17,176.951609,178.66503092,167.73176724,170.322298,56840934,9641027028.03,4.9614,002594,比亚迪,-1.776261616280439
2020-11-18,169.18001672,172.54566692,165.4778015,170.322298,41703316,6941378987.79,3.6401,002594,比亚迪,0.0
2020-11-19,171.342192,172.0561178,162.69349088,164.83526828,47005440,7652210663.6,4.1029,002594,比亚迪,-3.221556886227539
2020-11-20,167.9255471,180.76601256,166.46709868,179.56253764,70752694,12067220425.73,6.1757,002594,比亚迪,8.934537804727128
2020-11-23,180.4192486,188.70078788,175.49316058,187.8644748,60402664,10841291967.54,5.2723,002594,比亚迪,4.62342383278429
2020-11-24,195.58507238,198.86913106,184.30504474,187.85427586,64675209,12193378658.21,5.6452,002594,比亚迪,-0.005428881650382245
2020-11-25,186.640602,195.5136798,184.1928564,187.18114582,47385764,8798105734.04,4.1361,002594,比亚迪,-0.3583256420001013
